DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Lithuania,2023,25.41,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Luxembourg,2013,414.87,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Luxembourg,2014,603.08,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Luxembourg,2015,478.90,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Luxembourg,2016,368.42,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Luxembourg,2020,171.86,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Luxembourg,2021,180.71,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2013,34.74,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2014,21.58,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2015,12.84,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2016,88.02,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2017,73.28,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2018,66.33,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2019,53.54,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2020,43.67,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2021,27.57,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2022,25.32,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Latvia,2023,22.36,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,North Macedonia,2013,127.96,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,North Macedonia,2014,139.46,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2013,150.53,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2014,176.05,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2015,133.96,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2016,141.65,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2017,153.60,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2018,154.93,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2019,147.30,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2020,100.86,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2021,89.71,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2022,74.86,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Malta,2023,70.29,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2013,509.40,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2014,423.28,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2015,392.44,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2016,334.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2017,288.79,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2018,245.27,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2019,227.49,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2020,182.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2021,137.94,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2022,135.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Netherlands,2023,123.57,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Norway,2013,108.05,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Norway,2014,98.57,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2013,60.11,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2014,33.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2015,30.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2017,55.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2018,51.06,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2019,49.56,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2020,48.12,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2021,47.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Poland,2023,45.35,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2013,211.74,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2014,185.21,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2015,156.01,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2016,138.95,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2017,119.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2018,118.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2019,106.66,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2020,89.05,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2021,81.76,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2022,89.61,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Portugal,2023,78.32,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2013,75.35,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2014,128.30,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2015,76.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2016,75.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2017,73.70,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2018,84.91,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2019,85.42,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2020,78.94,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2021,78.34,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2022,78.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Romania,2023,81.47,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2013,94.63,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2014,85.45,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2015,77.46,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2016,111.60,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2017,92.55,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2018,84.68,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2019,71.00,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2020,53.84,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2021,54.11,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2022,50.98,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Serbia,2023,49.18,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2013,425.43,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2014,393.76,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2015,435.94,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2016,428.60,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2017,434.22,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2018,364.90,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2019,337.80,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2020,379.99,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2021,347.77,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2022,329.30,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Sweden,2023,336.71,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2013,185.30,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2014,178.06,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2015,151.10,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2016,154.25,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2017,140.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2018,126.52,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2019,121.10,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2020,127.54,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2021,65.10,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2022,74.84,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovenia,2023,79.12,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2013,59.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2014,50.00,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2015,35.49,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2016,32.51,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2017,30.26,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2018,24.32,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2019,18.20,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2020,17.42,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2021,13.94,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2022,17.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Slovakia,2023,18.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Türkiye,2017,131.83,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Türkiye,2018,95.31,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Türkiye,2019,80.43,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Türkiye,2020,76.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Türkiye,2021,79.25,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Türkiye,2022,87.60,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Türkiye,2023,66.12,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,England and Wales,2013,373.49,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,England and Wales,2014,343.76,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,England and Wales,2015,337.18,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,England and Wales,2016,354.61,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,England and Wales,2017,426.08,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,England and Wales,2018,401.15,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Scotland (NUTS 2021),2013,307.02,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Scotland (NUTS 2021),2014,284.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Scotland (NUTS 2021),2015,243.65,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Scotland (NUTS 2021),2016,223.86,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Scotland (NUTS 2021),2017,201.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Scotland (NUTS 2021),2018,176.07,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2013,317.74,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2014,310.95,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2015,330.30,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Northern Ireland (UK) (NUTS 2021),2016,267.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Burglary of private residential premises,Per hundred thousand inhabitants,Kosovo*,2016,252.14,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2014,274.90,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2015,242.98,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2016,196.17,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2017,177.15,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2018,188.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2019,168.84,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2020,111.11,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2021,118.10,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2022,87.99,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Albania,2023,84.51,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2013,1822.11,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2014,1742.86,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2015,1635.37,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2016,1651.67,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2017,1501.41,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2018,1346.62,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2019,1302.92,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2020,951.95,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2021,819.61,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2022,1081.86,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Austria,2023,1212.10,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2013,2007.85,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2014,1864.29,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2015,2196.73,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2016,2055.54,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2017,1969.42,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2018,1948.04,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2019,1985.09,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2020,1364.21,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2021,1447.91,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2022,1718.97,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Belgium,2023,1745.78,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Bulgaria,2013,621.26,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Bulgaria,2014,569.25,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Bulgaria,2015,531.99,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Bulgaria,2016,457.48,,
ESTAT:CRIM_OFF_CAT(1.0),12/08/25 23:00:00,Annual,Theft,Per hundred thousand inhabitants,Bulgaria,2017,576.57,,
